City,Year,Month,ARI_Type,Temperature_C,Humidity_%,Rainfall_mm,Cases
Alaminos,2019,9,Common Cold,28.9,90,272,147
Pangil,2019,9,Influenza,28.9,86,228,215
Pangil,2019,9,Pneumonia,28.9,86,228,184
Pangil,2019,9,Bronchitis,28.9,86,228,94
Pangil,2019,9,Asthma,28.9,86,228,222
Pangil,2019,9,Common Cold,28.9,86,228,315
Kalayaan,2019,9,Influenza,28.3,83,267,311
Kalayaan,2019,9,Pneumonia,28.3,83,267,113
Kalayaan,2019,9,Bronchitis,28.3,83,267,36
Kalayaan,2019,9,Asthma,28.3,83,267,221
Kalayaan,2019,9,Common Cold,28.3,83,267,260
Cavinti,2019,9,Influenza,28.5,84,236,55
Cavinti,2019,9,Pneumonia,28.5,84,236,151
Cavinti,2019,9,Bronchitis,28.5,84,236,79
Cavinti,2019,9,Asthma,28.5,84,236,82
Cavinti,2019,9,Common Cold,28.5,84,236,150
Biñan,2019,10,Influenza,28.5,87,164,72
Biñan,2019,10,Pneumonia,28.5,87,164,122
Biñan,2019,10,Bronchitis,28.5,87,164,81
Biñan,2019,10,Asthma,28.5,87,164,51
Biñan,2019,10,Common Cold,28.5,87,164,239
Cabuyao,2019,10,Influenza,29.2,84,157,56
Cabuyao,2019,10,Pneumonia,29.2,84,157,123
Cabuyao,2019,10,Bronchitis,29.2,84,157,135
Cabuyao,2019,10,Asthma,29.2,84,157,144
Cabuyao,2019,10,Common Cold,29.2,84,157,407
Calamba,2019,10,Influenza,28.1,83,157,153
Calamba,2019,10,Pneumonia,28.1,83,157,141
Calamba,2019,10,Bronchitis,28.1,83,157,115
Calamba,2019,10,Asthma,28.1,83,157,122
Calamba,2019,10,Common Cold,28.1,83,157,269
San Pedro,2019,10,Influenza,29.4,82,197,264
San Pedro,2019,10,Pneumonia,29.4,82,197,193
San Pedro,2019,10,Bronchitis,29.4,82,197,112
San Pedro,2019,10,Asthma,29.4,82,197,106
San Pedro,2019,10,Common Cold,29.4,82,197,142
Sta. Rosa,2019,10,Influenza,28.1,81,174,104
Sta. Rosa,2019,10,Pneumonia,28.1,81,174,52
Sta. Rosa,2019,10,Bronchitis,28.1,81,174,32
Sta. Rosa,2019,10,Asthma,28.1,81,174,243
Sta. Rosa,2019,10,Common Cold,28.1,81,174,408
San Pablo,2019,10,Influenza,27.7,84,179,202
San Pablo,2019,10,Pneumonia,27.7,84,179,73
San Pablo,2019,10,Bronchitis,27.7,84,179,55
San Pablo,2019,10,Asthma,27.7,84,179,224
San Pablo,2019,10,Common Cold,27.7,84,179,196
Santa Cruz,2019,10,Influenza,28.8,88,145,287
Santa Cruz,2019,10,Pneumonia,28.8,88,145,66
Santa Cruz,2019,10,Bronchitis,28.8,88,145,42
Santa Cruz,2019,10,Asthma,28.8,88,145,143
Santa Cruz,2019,10,Common Cold,28.8,88,145,401
Bay,2019,10,Influenza,29.1,87,202,278
Bay,2019,10,Pneumonia,29.1,87,202,215
Bay,2019,10,Bronchitis,29.1,87,202,48
Bay,2019,10,Asthma,29.1,87,202,256
Bay,2019,10,Common Cold,29.1,87,202,512
Los Baños,2019,10,Influenza,29.4,84,162,214
Los Baños,2019,10,Pneumonia,29.4,84,162,97
Los Baños,2019,10,Bronchitis,29.4,84,162,78
Los Baños,2019,10,Asthma,29.4,84,162,196
Los Baños,2019,10,Common Cold,29.4,84,162,130
Victoria,2019,10,Influenza,29.0,89,208,112
Victoria,2019,10,Pneumonia,29.0,89,208,115
Victoria,2019,10,Bronchitis,29.0,89,208,64
Victoria,2019,10,Asthma,29.0,89,208,45
Victoria,2019,10,Common Cold,29.0,89,208,514
Pagsanjan,2019,10,Influenza,27.9,81,167,253
Pagsanjan,2019,10,Pneumonia,27.9,81,167,168
Pagsanjan,2019,10,Bronchitis,27.9,81,167,100
Pagsanjan,2019,10,Asthma,27.9,81,167,202
Pagsanjan,2019,10,Common Cold,27.9,81,167,204
Pakil,2019,10,Influenza,28.8,89,199,88
Pakil,2019,10,Pneumonia,28.8,89,199,191
Pakil,2019,10,Bronchitis,28.8,89,199,91
Pakil,2019,10,Asthma,28.8,89,199,150
Pakil,2019,10,Common Cold,28.8,89,199,344
Paete,2019,10,Influenza,28.2,86,174,107
Paete,2019,10,Pneumonia,28.2,86,174,57
Paete,2019,10,Bronchitis,28.2,86,174,140
Paete,2019,10,Asthma,28.2,86,174,203
Paete,2019,10,Common Cold,28.2,86,174,121
Pila,2019,10,Influenza,28.2,82,195,102
Pila,2019,10,Pneumonia,28.2,82,195,68
Pila,2019,10,Bronchitis,28.2,82,195,56
Pila,2019,10,Asthma,28.2,82,195,70
Pila,2019,10,Common Cold,28.2,82,195,161
Liliw,2019,10,Influenza,27.9,85,185,62
Liliw,2019,10,Pneumonia,27.9,85,185,82
Liliw,2019,10,Bronchitis,27.9,85,185,74
Liliw,2019,10,Asthma,27.9,85,185,198
Liliw,2019,10,Common Cold,27.9,85,185,158
Nagcarlan,2019,10,Influenza,28.7,84,159,184
Nagcarlan,2019,10,Pneumonia,28.7,84,159,115
Nagcarlan,2019,10,Bronchitis,28.7,84,159,33
Nagcarlan,2019,10,Asthma,28.7,84,159,75
Nagcarlan,2019,10,Common Cold,28.7,84,159,363
Majayjay,2019,10,Influenza,27.9,81,153,54
Majayjay,2019,10,Pneumonia,27.9,81,153,30
Majayjay,2019,10,Bronchitis,27.9,81,153,123
Majayjay,2019,10,Asthma,27.9,81,153,144
Majayjay,2019,10,Common Cold,27.9,81,153,200
Siniloan,2019,10,Influenza,29.3,84,195,214
Siniloan,2019,10,Pneumonia,29.3,84,195,67
Siniloan,2019,10,Bronchitis,29.3,84,195,97
Siniloan,2019,10,Asthma,29.3,84,195,173
Siniloan,2019,10,Common Cold,29.3,84,195,349
Famy,2019,10,Influenza,28.9,82,191,288
Famy,2019,10,Pneumonia,28.9,82,191,88
Famy,2019,10,Bronchitis,28.9,82,191,133
Famy,2019,10,Asthma,28.9,82,191,174
Famy,2019,10,Common Cold,28.9,82,191,402
Mabitac,2019,10,Influenza,28.8,88,209,322
Mabitac,2019,10,Pneumonia,28.8,88,209,80
Mabitac,2019,10,Bronchitis,28.8,88,209,100
Mabitac,2019,10,Asthma,28.8,88,209,124
Mabitac,2019,10,Common Cold,28.8,88,209,300
Rizal,2019,10,Influenza,28.7,87,185,196
Rizal,2019,10,Pneumonia,28.7,87,185,187
Rizal,2019,10,Bronchitis,28.7,87,185,114
Rizal,2019,10,Asthma,28.7,87,185,56
Rizal,2019,10,Common Cold,28.7,87,185,129
Alaminos,2019,10,Influenza,29.4,83,152,225
Alaminos,2019,10,Pneumonia,29.4,83,152,57
Alaminos,2019,10,Bronchitis,29.4,83,152,81
Alaminos,2019,10,Asthma,29.4,83,152,223
Alaminos,2019,10,Common Cold,29.4,83,152,155
Pangil,2019,10,Influenza,28.6,84,198,237
Pangil,2019,10,Pneumonia,28.6,84,198,40
Pangil,2019,10,Bronchitis,28.6,84,198,101
Pangil,2019,10,Asthma,28.6,84,198,167
Pangil,2019,10,Common Cold,28.6,84,198,472
Kalayaan,2019,10,Influenza,28.6,87,199,155
Kalayaan,2019,10,Pneumonia,28.6,87,199,54
Kalayaan,2019,10,Bronchitis,28.6,87,199,22
Kalayaan,2019,10,Asthma,28.6,87,199,135
Kalayaan,2019,10,Common Cold,28.6,87,199,439
Cavinti,2019,10,Influenza,28.2,81,189,84
Cavinti,2019,10,Pneumonia,28.2,81,189,46
Cavinti,2019,10,Bronchitis,28.2,81,189,77
Cavinti,2019,10,Asthma,28.2,81,189,87
Cavinti,2019,10,Common Cold,28.2,81,189,142
Biñan,2019,11,Influenza,27.6,86,108,132
Biñan,2019,11,Pneumonia,27.6,86,108,185
Biñan,2019,11,Bronchitis,27.6,86,108,132
Biñan,2019,11,Asthma,27.6,86,108,199
Biñan,2019,11,Common Cold,27.6,86,108,208
Cabuyao,2019,11,Influenza,26.5,82,89,64
Cabuyao,2019,11,Pneumonia,26.5,82,89,109
Cabuyao,2019,11,Bronchitis,26.5,82,89,103
Cabuyao,2019,11,Asthma,26.5,82,89,158
Cabuyao,2019,11,Common Cold,26.5,82,89,365
Calamba,2019,11,Influenza,28.3,84,100,181
Calamba,2019,11,Pneumonia,28.3,84,100,98
Calamba,2019,11,Bronchitis,28.3,84,100,114
Calamba,2019,11,Asthma,28.3,84,100,122
Calamba,2019,11,Common Cold,28.3,84,100,405
San Pedro,2019,11,Influenza,26.8,88,92,164
San Pedro,2019,11,Pneumonia,26.8,88,92,92
San Pedro,2019,11,Bronchitis,26.8,88,92,47
San Pedro,2019,11,Asthma,26.8,88,92,175
San Pedro,2019,11,Common Cold,26.8,88,92,100
Sta. Rosa,2019,11,Influenza,27.9,86,66,216
Sta. Rosa,2019,11,Pneumonia,27.9,86,66,128
Sta. Rosa,2019,11,Bronchitis,27.9,86,66,81
Sta. Rosa,2019,11,Asthma,27.9,86,66,258
Sta. Rosa,2019,11,Common Cold,27.9,86,66,393
San Pablo,2019,11,Influenza,26.9,87,77,126
San Pablo,2019,11,Pneumonia,26.9,87,77,109
San Pablo,2019,11,Bronchitis,26.9,87,77,156
San Pablo,2019,11,Asthma,26.9,87,77,196
San Pablo,2019,11,Common Cold,26.9,87,77,303
Santa Cruz,2019,11,Influenza,27.7,83,105,129
Santa Cruz,2019,11,Pneumonia,27.7,83,105,180
Santa Cruz,2019,11,Bronchitis,27.7,83,105,115
Santa Cruz,2019,11,Asthma,27.7,83,105,56
Santa Cruz,2019,11,Common Cold,27.7,83,105,462
Bay,2019,11,Influenza,28.5,80,96,161
Bay,2019,11,Pneumonia,28.5,80,96,53
Bay,2019,11,Bronchitis,28.5,80,96,65
Bay,2019,11,Asthma,28.5,80,96,175
Bay,2019,11,Common Cold,28.5,80,96,432
Los Baños,2019,11,Influenza,26.5,89,74,234
Los Baños,2019,11,Pneumonia,26.5,89,74,71
Los Baños,2019,11,Bronchitis,26.5,89,74,65
Los Baños,2019,11,Asthma,26.5,89,74,68
Los Baños,2019,11,Common Cold,26.5,89,74,491
Victoria,2019,11,Influenza,27.1,86,74,153
Victoria,2019,11,Pneumonia,27.1,86,74,137
Victoria,2019,11,Bronchitis,27.1,86,74,55
Victoria,2019,11,Asthma,27.1,86,74,173
Victoria,2019,11,Common Cold,27.1,86,74,468
Pagsanjan,2019,11,Influenza,27.9,83,74,94
Pagsanjan,2019,11,Pneumonia,27.9,83,74,141
Pagsanjan,2019,11,Bronchitis,27.9,83,74,102
Pagsanjan,2019,11,Asthma,27.9,83,74,205
Pagsanjan,2019,11,Common Cold,27.9,83,74,138
Pakil,2019,11,Influenza,27.9,85,102,267
Pakil,2019,11,Pneumonia,27.9,85,102,178
Pakil,2019,11,Bronchitis,27.9,85,102,128
Pakil,2019,11,Asthma,27.9,85,102,141
Pakil,2019,11,Common Cold,27.9,85,102,248
Paete,2019,11,Influenza,27.6,84,126,99
Paete,2019,11,Pneumonia,27.6,84,126,142
Paete,2019,11,Bronchitis,27.6,84,126,107
Paete,2019,11,Asthma,27.6,84,126,177
Paete,2019,11,Common Cold,27.6,84,126,137
Pila,2019,11,Influenza,27.8,85,95,267
Pila,2019,11,Pneumonia,27.8,85,95,100
Pila,2019,11,Bronchitis,27.8,85,95,36
Pila,2019,11,Asthma,27.8,85,95,166
Pila,2019,11,Common Cold,27.8,85,95,269
Liliw,2019,11,Influenza,27.0,84,72,200
Liliw,2019,11,Pneumonia,27.0,84,72,151
Liliw,2019,11,Bronchitis,27.0,84,72,72
Liliw,2019,11,Asthma,27.0,84,72,72
Liliw,2019,11,Common Cold,27.0,84,72,411
Nagcarlan,2019,11,Influenza,26.6,86,108,78
Nagcarlan,2019,11,Pneumonia,26.6,86,108,111
Nagcarlan,2019,11,Bronchitis,26.6,86,108,77
Nagcarlan,2019,11,Asthma,26.6,86,108,214
Nagcarlan,2019,11,Common Cold,26.6,86,108,450
Majayjay,2019,11,Influenza,28.2,81,94,63
Majayjay,2019,11,Pneumonia,28.2,81,94,184
Majayjay,2019,11,Bronchitis,28.2,81,94,135
Majayjay,2019,11,Asthma,28.2,81,94,76
Majayjay,2019,11,Common Cold,28.2,81,94,304
Siniloan,2019,11,Influenza,27.5,85,111,216
Siniloan,2019,11,Pneumonia,27.5,85,111,162
Siniloan,2019,11,Bronchitis,27.5,85,111,95
Siniloan,2019,11,Asthma,27.5,85,111,65
Siniloan,2019,11,Common Cold,27.5,85,111,180
Famy,2019,11,Influenza,26.5,83,121,258
Famy,2019,11,Pneumonia,26.5,83,121,184
Famy,2019,11,Bronchitis,26.5,83,121,27
Famy,2019,11,Asthma,26.5,83,121,188
Famy,2019,11,Common Cold,26.5,83,121,324
Mabitac,2019,11,Influenza,28.5,81,97,217
Mabitac,2019,11,Pneumonia,28.5,81,97,58
Mabitac,2019,11,Bronchitis,28.5,81,97,101
Mabitac,2019,11,Asthma,28.5,81,97,46
Mabitac,2019,11,Common Cold,28.5,81,97,205
Rizal,2019,11,Influenza,27.1,81,86,189
Rizal,2019,11,Pneumonia,27.1,81,86,129
Rizal,2019,11,Bronchitis,27.1,81,86,38
Rizal,2019,11,Asthma,27.1,81,86,150
Rizal,2019,11,Common Cold,27.1,81,86,130
Alaminos,2019,11,Influenza,27.8,84,76,247
Alaminos,2019,11,Pneumonia,27.8,84,76,125
Alaminos,2019,11,Bronchitis,27.8,84,76,21
Alaminos,2019,11,Asthma,27.8,84,76,241
Alaminos,2019,11,Common Cold,27.8,84,76,136
Pangil,2019,11,Influenza,27.1,87,97,113
Pangil,2019,11,Pneumonia,27.1,87,97,34
Pangil,2019,11,Bronchitis,27.1,87,97,95
Pangil,2019,11,Asthma,27.1,87,97,189
Pangil,2019,11,Common Cold,27.1,87,97,204
Kalayaan,2019,11,Influenza,26.8,82,88,60
Kalayaan,2019,11,Pneumonia,26.8,82,88,162
Kalayaan,2019,11,Bronchitis,26.8,82,88,114
Kalayaan,2019,11,Asthma,26.8,82,88,52
Kalayaan,2019,11,Common Cold,26.8,82,88,441
Cavinti,2019,11,Influenza,27.5,81,89,173
Cavinti,2019,11,Pneumonia,27.5,81,89,52
Cavinti,2019,11,Bronchitis,27.5,81,89,52
Cavinti,2019,11,Asthma,27.5,81,89,245
Cavinti,2019,11,Common Cold,27.5,81,89,191
Biñan,2019,12,Influenza,26.3,87,74,229
Biñan,2019,12,Pneumonia,26.3,87,74,158
Biñan,2019,12,Bronchitis,26.3,87,74,111
Biñan,2019,12,Asthma,26.3,87,74,162
Biñan,2019,12,Common Cold,26.3,87,74,331
Cabuyao,2019,12,Influenza,26.1,83,78,86
Cabuyao,2019,12,Pneumonia,26.1,83,78,30
Cabuyao,2019,12,Bronchitis,26.1,83,78,127
Cabuyao,2019,12,Asthma,26.1,83,78,108
Cabuyao,2019,12,Common Cold,26.1,83,78,472
Calamba,2019,12,Influenza,26.4,88,25,52
Calamba,2019,12,Pneumonia,26.4,88,25,32
Calamba,2019,12,Bronchitis,26.4,88,25,97
Calamba,2019,12,Asthma,26.4,88,25,246
Calamba,2019,12,Common Cold,26.4,88,25,369
San Pedro,2019,12,Influenza,26.0,84,33,280
San Pedro,2019,12,Pneumonia,26.0,84,33,57
San Pedro,2019,12,Bronchitis,26.0,84,33,113
San Pedro,2019,12,Asthma,26.0,84,33,244
San Pedro,2019,12,Common Cold,26.0,84,33,422
Sta. Rosa,2019,12,Influenza,26.5,88,68,136
Sta. Rosa,2019,12,Pneumonia,26.5,88,68,159
Sta. Rosa,2019,12,Bronchitis,26.5,88,68,96
Sta. Rosa,2019,12,Asthma,26.5,88,68,136
Sta. Rosa,2019,12,Common Cold,26.5,88,68,272
San Pablo,2019,12,Influenza,26.2,88,37,211
San Pablo,2019,12,Pneumonia,26.2,88,37,128
San Pablo,2019,12,Bronchitis,26.2,88,37,99
San Pablo,2019,12,Asthma,26.2,88,37,260
San Pablo,2019,12,Common Cold,26.2,88,37,441
Santa Cruz,2019,12,Influenza,26.6,86,71,133
Santa Cruz,2019,12,Pneumonia,26.6,86,71,164
Santa Cruz,2019,12,Bronchitis,26.6,86,71,52
Santa Cruz,2019,12,Asthma,26.6,86,71,139
Santa Cruz,2019,12,Common Cold,26.6,86,71,194
Bay,2019,12,Influenza,26.0,90,36,87
Bay,2019,12,Pneumonia,26.0,90,36,166
Bay,2019,12,Bronchitis,26.0,90,36,29
Bay,2019,12,Asthma,26.0,90,36,162
Bay,2019,12,Common Cold,26.0,90,36,380
Los Baños,2019,12,Influenza,26.6,87,42,185
Los Baños,2019,12,Pneumonia,26.6,87,42,171
Los Baños,2019,12,Bronchitis,26.6,87,42,35
Los Baños,2019,12,Asthma,26.6,87,42,175
Los Baños,2019,12,Common Cold,26.6,87,42,266
Victoria,2019,12,Influenza,26.3,90,56,196
Victoria,2019,12,Pneumonia,26.3,90,56,170
Victoria,2019,12,Bronchitis,26.3,90,56,115
Victoria,2019,12,Asthma,26.3,90,56,60
Victoria,2019,12,Common Cold,26.3,90,56,421
Pagsanjan,2019,12,Influenza,26.6,84,79,127
Pagsanjan,2019,12,Pneumonia,26.6,84,79,74
Pagsanjan,2019,12,Bronchitis,26.6,84,79,100
Pagsanjan,2019,12,Asthma,26.6,84,79,123
Pagsanjan,2019,12,Common Cold,26.6,84,79,479
Pakil,2019,12,Influenza,26.5,92,51,275
Pakil,2019,12,Pneumonia,26.5,92,51,109
Pakil,2019,12,Bronchitis,26.5,92,51,70
Pakil,2019,12,Asthma,26.5,92,51,73
Pakil,2019,12,Common Cold,26.5,92,51,282
Paete,2019,12,Influenza,27.2,87,81,95
Paete,2019,12,Pneumonia,27.2,87,81,30
Paete,2019,12,Bronchitis,27.2,87,81,93
Paete,2019,12,Asthma,27.2,87,81,249
Paete,2019,12,Common Cold,27.2,87,81,165
Pila,2019,12,Influenza,26.4,87,47,162
Pila,2019,12,Pneumonia,26.4,87,47,61
Pila,2019,12,Bronchitis,26.4,87,47,120
Pila,2019,12,Asthma,26.4,87,47,250
Pila,2019,12,Common Cold,26.4,87,47,366
Liliw,2019,12,Influenza,26.0,84,75,52
Liliw,2019,12,Pneumonia,26.0,84,75,95
Liliw,2019,12,Bronchitis,26.0,84,75,45
Liliw,2019,12,Asthma,26.0,84,75,215
Liliw,2019,12,Common Cold,26.0,84,75,449
Nagcarlan,2019,12,Influenza,26.9,86,46,92
Nagcarlan,2019,12,Pneumonia,26.9,86,46,162
Nagcarlan,2019,12,Bronchitis,26.9,86,46,40
Nagcarlan,2019,12,Asthma,26.9,86,46,95
Nagcarlan,2019,12,Common Cold,26.9,86,46,120
Majayjay,2019,12,Influenza,26.3,90,54,252
Majayjay,2019,12,Pneumonia,26.3,90,54,31
Majayjay,2019,12,Bronchitis,26.3,90,54,66
Majayjay,2019,12,Asthma,26.3,90,54,84
Majayjay,2019,12,Common Cold,26.3,90,54,425
Siniloan,2019,12,Influenza,26.1,84,45,62
Siniloan,2019,12,Pneumonia,26.1,84,45,40
Siniloan,2019,12,Bronchitis,26.1,84,45,21
Siniloan,2019,12,Asthma,26.1,84,45,237
Siniloan,2019,12,Common Cold,26.1,84,45,239
Famy,2019,12,Influenza,26.6,86,77,267
Famy,2019,12,Pneumonia,26.6,86,77,161
Famy,2019,12,Bronchitis,26.6,86,77,130
Famy,2019,12,Asthma,26.6,86,77,179
Famy,2019,12,Common Cold,26.6,86,77,276
Mabitac,2019,12,Influenza,27.4,88,87,221
Mabitac,2019,12,Pneumonia,27.4,88,87,146
Mabitac,2019,12,Bronchitis,27.4,88,87,145
Mabitac,2019,12,Asthma,27.4,88,87,110
Mabitac,2019,12,Common Cold,27.4,88,87,421
Rizal,2019,12,Influenza,26.2,92,62,292
Rizal,2019,12,Pneumonia,26.2,92,62,118
Rizal,2019,12,Bronchitis,26.2,92,62,52
Rizal,2019,12,Asthma,26.2,92,62,63
Rizal,2019,12,Common Cold,26.2,92,62,137
Alaminos,2019,12,Influenza,27.1,88,26,121
Alaminos,2019,12,Pneumonia,27.1,88,26,192
Alaminos,2019,12,Bronchitis,27.1,88,26,127
Alaminos,2019,12,Asthma,27.1,88,26,220
Alaminos,2019,12,Common Cold,27.1,88,26,227
Pangil,2019,12,Influenza,27.2,89,92,71
Pangil,2019,12,Pneumonia,27.2,89,92,192
Pangil,2019,12,Bronchitis,27.2,89,92,47
Pangil,2019,12,Asthma,27.2,89,92,207
Pangil,2019,12,Common Cold,27.2,89,92,442
Kalayaan,2019,12,Influenza,26.0,83,55,244
Kalayaan,2019,12,Pneumonia,26.0,83,55,117
Kalayaan,2019,12,Bronchitis,26.0,83,55,116
Kalayaan,2019,12,Asthma,26.0,83,55,205
Kalayaan,2019,12,Common Cold,26.0,83,55,395
Cavinti,2019,12,Influenza,26.9,86,29,154
Cavinti,2019,12,Pneumonia,26.9,86,29,83
Cavinti,2019,12,Bronchitis,26.9,86,29,106
Cavinti,2019,12,Asthma,26.9,86,29,82
Cavinti,2019,12,Common Cold,26.9,86,29,455
Biñan,2020,1,Influenza,25.0,87,40,108
Biñan,2020,1,Pneumonia,25.0,87,40,146
Biñan,2020,1,Bronchitis,25.0,87,40,89
Biñan,2020,1,Asthma,25.0,87,40,178
Biñan,2020,1,Common Cold,25.0,87,40,461
Cabuyao,2020,1,Influenza,26.2,83,13,106
Cabuyao,2020,1,Pneumonia,26.2,83,13,167
Cabuyao,2020,1,Bronchitis,26.2,83,13,110
Cabuyao,2020,1,Asthma,26.2,83,13,60
Cabuyao,2020,1,Common Cold,26.2,83,13,476
Calamba,2020,1,Influenza,25.6,84,61,304
Calamba,2020,1,Pneumonia,25.6,84,61,60
Calamba,2020,1,Bronchitis,25.6,84,61,55
Calamba,2020,1,Asthma,25.6,84,61,50
Calamba,2020,1,Common Cold,25.6,84,61,385
San Pedro,2020,1,Influenza,25.4,81,17,148
San Pedro,2020,1,Pneumonia,25.4,81,17,91
San Pedro,2020,1,Bronchitis,25.4,81,17,70
San Pedro,2020,1,Asthma,25.4,81,17,45
San Pedro,2020,1,Common Cold,25.4,81,17,409
Sta. Rosa,2020,1,Influenza,25.5,86,40,291
Sta. Rosa,2020,1,Pneumonia,25.5,86,40,118
Sta. Rosa,2020,1,Bronchitis,25.5,86,40,77
Sta. Rosa,2020,1,Asthma,25.5,86,40,91
Sta. Rosa,2020,1,Common Cold,25.5,86,40,157
San Pablo,2020,1,Influenza,26.6,89,24,139
San Pablo,2020,1,Pneumonia,26.6,89,24,191
San Pablo,2020,1,Bronchitis,26.6,89,24,51
San Pablo,2020,1,Asthma,26.6,89,24,261
San Pablo,2020,1,Common Cold,26.6,89,24,336
Santa Cruz,2020,1,Influenza,27.1,87,43,95
Santa Cruz,2020,1,Pneumonia,27.1,87,43,145
Santa Cruz,2020,1,Bronchitis,27.1,87,43,48
Santa Cruz,2020,1,Asthma,27.1,87,43,140
Santa Cruz,2020,1,Common Cold,27.1,87,43,466
Bay,2020,1,Influenza,25.2,88,54,214
Bay,2020,1,Pneumonia,25.2,88,54,103
Bay,2020,1,Bronchitis,25.2,88,54,40
Bay,2020,1,Asthma,25.2,88,54,114
Bay,2020,1,Common Cold,25.2,88,54,355
Los Baños,2020,1,Influenza,26.3,84,21,208
Los Baños,2020,1,Pneumonia,26.3,84,21,113
Los Baños,2020,1,Bronchitis,26.3,84,21,98
Los Baños,2020,1,Asthma,26.3,84,21,192
Los Baños,2020,1,Common Cold,26.3,84,21,465
Victoria,2020,1,Influenza,25.3,89,57,111
Victoria,2020,1,Pneumonia,25.3,89,57,88
Victoria,2020,1,Bronchitis,25.3,89,57,79
Victoria,2020,1,Asthma,25.3,89,57,98
Victoria,2020,1,Common Cold,25.3,89,57,408
Pagsanjan,2020,1,Influenza,25.8,84,61,135
Pagsanjan,2020,1,Pneumonia,25.8,84,61,140
Pagsanjan,2020,1,Bronchitis,25.8,84,61,25
Pagsanjan,2020,1,Asthma,25.8,84,61,215
Pagsanjan,2020,1,Common Cold,25.8,84,61,329
Pakil,2020,1,Influenza,26.7,83,28,67
Pakil,2020,1,Pneumonia,26.7,83,28,187
Pakil,2020,1,Bronchitis,26.7,83,28,125
Pakil,2020,1,Asthma,26.7,83,28,209
Pakil,2020,1,Common Cold,26.7,83,28,152
Paete,2020,1,Influenza,26.1,88,68,269
Paete,2020,1,Pneumonia,26.1,88,68,179
Paete,2020,1,Bronchitis,26.1,88,68,33
Paete,2020,1,Asthma,26.1,88,68,151
Paete,2020,1,Common Cold,26.1,88,68,388
Pila,2020,1,Influenza,25.6,89,59,200
Pila,2020,1,Pneumonia,25.6,89,59,75
Pila,2020,1,Bronchitis,25.6,89,59,86
Pila,2020,1,Asthma,25.6,89,59,176
Pila,2020,1,Common Cold,25.6,89,59,320
Liliw,2020,1,Influenza,25.5,84,27,293
Liliw,2020,1,Pneumonia,25.5,84,27,198
Liliw,2020,1,Bronchitis,25.5,84,27,108
Liliw,2020,1,Asthma,25.5,84,27,75
Liliw,2020,1,Common Cold,25.5,84,27,295
Nagcarlan,2020,1,Influenza,26.7,87,18,160
Nagcarlan,2020,1,Pneumonia,26.7,87,18,118
Nagcarlan,2020,1,Bronchitis,26.7,87,18,129
Nagcarlan,2020,1,Asthma,26.7,87,18,97
Nagcarlan,2020,1,Common Cold,26.7,87,18,408
Majayjay,2020,1,Influenza,25.5,89,38,127
Majayjay,2020,1,Pneumonia,25.5,89,38,33
Majayjay,2020,1,Bronchitis,25.5,89,38,134
Majayjay,2020,1,Asthma,25.5,89,38,106
Majayjay,2020,1,Common Cold,25.5,89,38,177
Siniloan,2020,1,Influenza,26.9,85,76,196
Siniloan,2020,1,Pneumonia,26.9,85,76,113
Siniloan,2020,1,Bronchitis,26.9,85,76,61
Siniloan,2020,1,Asthma,26.9,85,76,211
Siniloan,2020,1,Common Cold,26.9,85,76,453
Famy,2020,1,Influenza,25.7,88,46,282
Famy,2020,1,Pneumonia,25.7,88,46,193
Famy,2020,1,Bronchitis,25.7,88,46,60
Famy,2020,1,Asthma,25.7,88,46,190
Famy,2020,1,Common Cold,25.7,88,46,256
Mabitac,2020,1,Influenza,27.1,85,11,262
Mabitac,2020,1,Pneumonia,27.1,85,11,99
Mabitac,2020,1,Bronchitis,27.1,85,11,97
Mabitac,2020,1,Asthma,27.1,85,11,112
Mabitac,2020,1,Common Cold,27.1,85,11,262
Rizal,2020,1,Influenza,25.1,89,38,228
Rizal,2020,1,Pneumonia,25.1,89,38,37
Rizal,2020,1,Bronchitis,25.1,89,38,107
Rizal,2020,1,Asthma,25.1,89,38,183
Rizal,2020,1,Common Cold,25.1,89,38,240
Alaminos,2020,1,Influenza,25.6,89,38,254
Alaminos,2020,1,Pneumonia,25.6,89,38,170
Alaminos,2020,1,Bronchitis,25.6,89,38,53
Alaminos,2020,1,Asthma,25.6,89,38,173
Alaminos,2020,1,Common Cold,25.6,89,38,454
Pangil,2020,1,Influenza,26.1,89,58,112
Pangil,2020,1,Pneumonia,26.1,89,58,98
Pangil,2020,1,Bronchitis,26.1,89,58,114
Pangil,2020,1,Asthma,26.1,89,58,181
Pangil,2020,1,Common Cold,26.1,89,58,352
Kalayaan,2020,1,Influenza,26.1,89,35,217
Kalayaan,2020,1,Pneumonia,26.1,89,35,68
Kalayaan,2020,1,Bronchitis,26.1,89,35,70
Kalayaan,2020,1,Asthma,26.1,89,35,161
Kalayaan,2020,1,Common Cold,26.1,89,35,404
Cavinti,2020,1,Influenza,25.1,85,38,125
Cavinti,2020,1,Pneumonia,25.1,85,38,44
Cavinti,2020,1,Bronchitis,25.1,85,38,116
Cavinti,2020,1,Asthma,25.1,85,38,224
Cavinti,2020,1,Common Cold,25.1,85,38,467
Biñan,2020,2,Influenza,26.3,87,29,291
Biñan,2020,2,Pneumonia,26.3,87,29,50
Biñan,2020,2,Bronchitis,26.3,87,29,23
Biñan,2020,2,Asthma,26.3,87,29,202
